id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion
135885534,Andrés Fernando Portillo,andresportillo_,Ciudadano. 🇨🇴 | Instagram: @andresferportillo,26089,819,Thu Apr 22 13:32:56 +0000 2010
235347962,Animalitos Perdidos,losbuscamos_col,"Creado por Viviana Buriticá P. Desde el 2008 somos la red más grande en Colombia de animales perdidos y encontrados. Face, animalitos perdidos en Colombia.",30905,2934,Fri Jan 07 23:47:52 +0000 2011
35039490,Mark Dice,MarkDice,"Media Analyst. Bestselling author of ""Hollywood Propaganda: How TV, Movies, and Music Shape Our Culture.""  1.5 Million+ YouTube subscribers (link below)!",584460,385,Fri Apr 24 21:02:52 +0000 2009
805449024602075137,ExMuslim TV,ExMuslimTV,YOU ARE NOT ALONE | https://t.co/1nGL15zccB 📣,41126,1855,Sun Dec 04 16:29:46 +0000 2016
23970102,Bill O'Reilly,BillOReilly,'Killing the Mob' available now. Yours free when you sign up to watch the @NoSpinNews on https://t.co/kWFiRg3iuO.,3145447,85,Thu Mar 12 15:44:18 +0000 2009
48531794,Jose V Carrasquero A,botellazo,"Profesor Ciencia Política, USB y UCAB. Consultor en Opinión Pública y Campañas Electorales
Política LATAM",176390,7177,Thu Jun 18 23:27:34 +0000 2009
41634520,Sean Hannity,seanhannity,"TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. https://t.co/0WmPPuxbkF Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",5412256,6,Thu May 21 17:41:12 +0000 2009
821707198048989186,Mono Inteligente,monointeligent,Mi objetivo es dejar caer un poco de honestidad inusual en este océano de locura,2936,861,Wed Jan 18 13:13:57 +0000 2017
1011334784,Giliprogre,Giliprogre,"Progre, chachiguay, revolucionario... No a la dictadura de los votos, sí a la democracia de las masas. Si no piensas como yo, eres un facha.",26955,1992,Fri Dec 14 15:13:33 +0000 2012
860563925800235008,Rafael Nieto Loaiza,RafaNietoLoaiza,"Impulsor de la Gran Alianza Republicana. Abogado, columnista y analista político. Ex viceministro de Justicia.",128241,966,Fri May 05 18:36:43 +0000 2017
260234767,Tata Cabello Flórez,Tatacabello,Tata Cabello. Orgullosamente Oficial de la Reserva #Ejercito #AmpliaciónLicenciaDeMaternidad,21647,3754,Thu Mar 03 13:38:29 +0000 2011
2419614828,Soldados de Franelas,soldadoDfranela,"Movimiento Nacional Soldados de Franelas. Nos tapamos las caras para darnos a conocer, para luchar contra un régimen q nos oprime #SoldadosDeFranelas #MNSF",115966,431,Sun Mar 30 22:47:48 +0000 2014
557927601,América de Cali,AmericadeCali,Cuenta Oficial de América de Cali S.A. • El club más popular de Colombia • Pasión de un Pueblo. | Sigue nuestra cuenta del equipo femenino: @AmericaCaliFem,848703,49,Thu Apr 19 16:23:23 +0000 2012
36278714,Pedro Mario Burelli,pburelli,"1. El peor REMEDIO es un mal DIAGNÓSTICO | 2. La DEMOCRACIA es un bien COMÚN | 3. CRISIS Venezolana es hoy de TODOS | 4. Aunque tarde, el BIEN al final GANA",280049,9401,Wed Apr 29 03:47:21 +0000 2009
829850897865961472,Sacúdete Colombia,SacudeteCol,"Somos ciudadanos preocupados por el bienestar de nuestro país,somos demócratas y de derecha .. aquí nadie cruza hacia la izquierda",3695,2482,Fri Feb 10 00:34:06 +0000 2017
180113520,Fabio ValenciaCossio,FValenciaCossio,Cuenta Oficial de Twitter de Fabio Valencia Cossio,15611,383,Wed Aug 18 21:37:40 +0000 2010
2963794360,Trajano 🇪🇦 #VOX,_Trajano__,"Contra el Marxismo Cultural y la destrucción de la cultura occidental.

#SiguemeYTeSigoVox",16429,16929,Tue Jan 06 09:12:38 +0000 2015
97448286,MiguelArrázola,PMiguelArrazola,"Pastor y fundador de la Iglesia Cristiana Familiar Ríos de Vida @riosdevidactg y de @olaradioctg en Cartagena, Colombia. Autor de las Noches de Milagros El20.",43774,1503,Thu Dec 17 14:04:20 +0000 2009
165911032,Yolima Celis Y,Yolimacelis,"Periodista, siempre reportera. Colombia.  Instagram; @YolimaCelis Especial el hijo del cartel RCNTV. https://t.co/PgO9l4Uc0T Entrevista @ntn24 https://t.co/dPVVuIcHgJ",26339,853,Mon Jul 12 21:26:32 +0000 2010
2951995276,JAIME AMIN,JaimeAminH,"Embajador de Colombia ante los Gobiernos de Emiratos Árabes Unidos, Qatar, Kuwait y Bahréin 🇨🇴",27701,2535,Tue Dec 30 21:59:10 +0000 2014
63773715,Luis Alfredo Ramos,LuisAlfreRamos,"Cuenta oficial. Abogado, Ex Alcalde de Medellín, Ex Gobernador de Antioquia.",100747,566,Fri Aug 07 17:00:55 +0000 2009
132007150,myriam obadia,mybuho7,"Abogada. Bibliotecónoma. Alérgica a los megalómanos, a los mitómanos, a los corruptos y al comunismo.",5487,4576,Mon Apr 12 01:15:51 +0000 2010
2430427095,Astrid Marten,MartenAdvisory,"Providing comprehensive advocate programs, lobbying, government relations, consulting services to national and international clients. https://t.co/TO1GBDrglN",214,236,Sun Mar 23 07:04:20 +0000 2014
3329053900,Janice Atkinson,Janice4Brexit,Conservative Brexiteer. Books/films: What Women Want https://t.co/XctYwspGCG Migrant Crime Wave/Homelands https://t.co/A7EaYAjG1L,15097,992,Tue Jun 16 08:44:58 +0000 2015
2687968392,Susana Correa,SusanaCorreaBor,Directora @ProsperidadCol - Ex Senadora de la República de Colombia - Centro Democrático.,56520,1318,Mon Jul 28 17:41:09 +0000 2014
807979197704630272,Carlos SanzDeBrigard,SanzDeBrigard,"Abogado rosarista, bogotano, conservador, católico y santafereño.",994,214,Sun Dec 11 16:03:47 +0000 2016
206486600,Honorio Henriquez,honohenriquez,Senador del Centro Democrático. Exvicepresidente del Congreso. Trabajamos constantemente por nuestros país y por el bienestar de los colombianos,44125,1427,Sat Oct 23 02:05:06 +0000 2010
704294787218800640,WorldCounterTerror,WCTerrorism,United agains terrorism. Word Counter Terrorism,597,36,Mon Feb 29 13:18:57 +0000 2016
132522561,Karla Arcila,Karlaarcila,"Mamá, caleña. 
Periodista y presentadora en @NoticiasRCN y @NTN24",29347,2395,Tue Apr 13 13:36:02 +0000 2010
1923536558,Cuba Archivo,CubaArchivo,Víctimas del #Comunismo en #Cuba.,4325,4,Tue Oct 01 13:51:01 +0000 2013
3293118434,Veteran For Trump,Veteran4Trump,"Born in Mexico, Naturalized US Citizen, Conservative, Marine Corps Veteran 🇺🇸🇺🇸🇲🇽🇲🇽",95330,1583,Sat Jul 25 16:33:48 +0000 2015
114817978,Viviana Padelin,vivianapadelin,Detrás del velo,2287,919,Tue Feb 16 18:14:44 +0000 2010
134938656,Fernando Nicolás Araújo,FNAraujoR,Senador por el Centro Democrático - cartagenero,83503,1455,Mon Apr 19 22:15:50 +0000 2010
476011253,Samuel Hoyos Mejía,SamuelHoyosM,"Presidente de Asomóvil. @CESA_edu, @consejogremial.",62896,6732,Fri Jan 27 17:36:50 +0000 2012
805781730452000768,Marc D Gonsalves,marc_gonsalves,"Co-author of New York Times bestseller Out of Captivity, survivor of FARC terrorism seeking justice, living free loving life.",5140,37,Mon Dec 05 14:31:50 +0000 2016
783987027310247936,Crímenes Comunismo,crimencomunismo,Más de cien millones de víctimas en siglo y medio de historia. El comunismo ha sido el modelo político más criminal. Blog de @juanerpf,1254,32,Thu Oct 06 11:07:27 +0000 2016
789503900,Antigua Roma al Día,antigua_roma,Ego sum @nestormarques 📚Fake News de la antigua Roma #DivulgaciónDeCalidad #BulosHistóricos ⚠️ #PatrimonioEnDirecto 📺El Condensador de Fluzo,170852,128,Wed Aug 29 14:51:49 +0000 2012
723931297438162944,🇪🇸𝙇𝙖 𝙍𝙚𝙩𝙪𝙚𝙧𝙠𝙖⚙️,LaRetuerka,"Huéspedes de regímenes asesinos,báculos d terroristas,usureros de viviendas,robabecas,y defraudadores de Hacienda,dando lecciones de moral.",55666,15988,Sat Apr 23 17:47:26 +0000 2016
325325210,Jaime Castro,JaimeCastroC,"Profesor de derecho público. Ha sido ministro, senador, constituyente y alcalde de Bogotá.",56335,606,Tue Jun 28 03:24:16 +0000 2011
1401041252,John Milton Jr,jbagbam,"Aunador de esfuerzos. 
Vanidad, mi pecado favorito. 
#OjoConEl22",57694,557,Sat May 04 00:18:12 +0000 2013
796539774,Pio Moa,PioMoa1,"Historiador, novelista  y analista político",24027,421,Sat Sep 01 17:42:24 +0000 2012
208308070,Gustavo Rugeles,GustavoRugeles,"Periodista _ Director de El Expediente https://t.co/2D9RFP1Nj5

 
Canal de Telegram https://t.co/3Sb7GsB2Dq",81302,2365,Wed Oct 27 01:32:07 +0000 2010
492402731,Noé Manuli Jaramillo,NoeManuli,🇮🇹&🇨🇴 University of Miami Class of 2019 - Political Science/Economics & Marketing,330,595,Tue Feb 14 17:40:42 +0000 2012
2802545808,Luis Almagro,Almagro_OEA2015,"Mi visión: riqueza compartida y oportunidades xa tod@s en las Américas, con una OEA que fortalezca democracia, desarrollo, seguridad y DDHH #MásDerechosMásGente",1496564,336,Wed Sep 10 22:46:26 +0000 2014
407856528,KarinaCalmetOficial,karinaCalmet,Actriz. instagram/ karinacalmetoficial...,576882,1171,Tue Nov 08 17:04:17 +0000 2011
158256932,Luisa Gómez Grisales,Lupeins,Comunicación política. Columnista en @elbogotano. Panelista en @LaBodeguita_COL OPINIONES PERSONALES,8726,772,Tue Jun 22 05:33:05 +0000 2010
377553700,Ana Cristina Moreno,AnimorenoP,Presidente de la Agencia de Desarrollo Rural 🇨🇴,11855,783,Wed Sep 21 19:17:28 +0000 2011
2709686844,Wilson Cordoba Mena,WilsonCordobaM,Director Territorial de Antioquia Unidad de Víctimas #TrabajandoPorAntioquia,3584,799,Tue Aug 05 16:08:46 +0000 2014
185859540,Jose Obdulio Gaviria,JOSEOBDULIO,Senador de la República por el Centro Democrático. Afiliado al Centro de Pensamiento Primero Colombia.,243770,1135,Thu Sep 02 00:38:14 +0000 2010
159950603,Natalia Bedoya,natiibedoya,Caleña. Abogada. Especialista D. Administrativo. Maestria en proceso. Enamorada de mi país. 🇨🇴. Uribista. Instagram: ➡️n22nata,99484,1010,Sat Jun 26 19:26:13 +0000 2010
766670156219154432,Jorge Pretelt Ch,JorgePretelt,"Ciudadano perseguido por sus ideas. Soy víctima de una justicia politizada. No me rindo, mi honor no tiene precio.",4519,691,Fri Aug 19 16:16:24 +0000 2016
569180795,HSB Noticias,HSBnoticias,"Vea aquí las noticias que no cuentan los medios tradicionales. 
Lo invitamos a participar en: 
FB: https://t.co/GEInZHgg6c
IG: https://t.co/xqkJpi64jw",28423,3088,Wed May 02 15:16:43 +0000 2012
118845216,"David A. Clarke, Jr.",SheriffClarke,"Retired Sheriff of Milwaukee County, President America’s Sheriff LLC, Board of Directors at the Crime Research Center, Author of the book “Cop Under Fire”",745515,164,Mon Mar 01 22:39:39 +0000 2010
751144250763542528,El Diestro,eldiesto_col,,53,109,Thu Jul 07 20:01:59 +0000 2016
46822091,Olavo de Carvalho,OdeCarvalho,"B. 1947, philosopher, author of 18 books, and journalist, I am also a lecturer with a wide audience in Brazil and a growing one in the USA, where I live.",706746,82,Sat Jun 13 04:05:29 +0000 2009
738150499363356673,Cenoc,cenoccolombia,Centro de estudios del sur occidente colombiano. Juntos por el progreso del suroccidente colombiano.,465,388,Wed Jun 01 23:29:28 +0000 2016
858800562,MaryAnastasiaO'Grady,MaryAnastasiaOG,WSJ Americas columnist; editorial board member,19193,52,Tue Oct 02 22:23:47 +0000 2012
196168350,Ann Coulter,AnnCoulter,Author.,1956531,1405,Tue Sep 28 14:04:51 +0000 2010
2391362917,#RamosMiAlcalde,RamosMiAlcalde,#InspiRamos porque Medellín se lo merece,6770,462,Sat Mar 15 17:14:01 +0000 2014
635350037,VOTE BIEN,LATALPAZ,"Enterese! Inseguridad, corrupcion, narcotrafico, Falsa paz, Medios cuestionados. VOTE BIEN! DENUNCIE. RT!
 https://t.co/vYrHyqv5ZD",16736,8907,Sat Jul 14 12:35:23 +0000 2012
2675543582,MamertosPorDoquier➡,mamertoxdoquier,Página de Humor. ¡Síganme los anti-mamertos!,13414,9925,Thu Jul 24 01:30:30 +0000 2014
3149829387,El Nodo,ELNODOColombia,"El Nodo - Periódico de Colombia  Observatorio de medios e información contacto@elnodo.co  
WEB: https://t.co/IwoIqbjvwf
FACEBOOK: https://t.co/ozRKHETXUz",23645,8574,Thu Apr 09 00:57:21 +0000 2015
2316246829,Dr. Lynn J Anderson,andersonDrLJA,"Patriot, Family Man & Believe In JesusChrist/Retired Colonel USArmy/Father Navy WWII/Brother Marine VietNam/5GGFather killed,RevolutionaryWar/ 
#MAGA #TRUMP2024",182803,162151,Wed Jan 29 00:15:12 +0000 2014
4845891411,Luisa,LuisaFLafaurie,"Entrepreneur, owner of LUISA postres and Student Travel Center. In a mission to change the world 💪🏾.",1054,159,Mon Jan 25 16:04:55 +0000 2016
281846701,Fernando Vargas Quemba,drvargasquemba,"Abogado, catedrático, escritor. Comité Nacional de Víctimas de la Guerrilla.Defensor ddhh y vocero de las víctimas del comunismo en Colombia.",23420,1361,Thu Apr 14 02:45:06 +0000 2011
366517094,George,geopolytica,"With my feet on earth. No creo en Utopias anacrónicas, fracasadas y otras hierbas totalitarias.....Against the hypocrisy of the left.! Pro-Life",247300,196661,Fri Sep 02 09:43:49 +0000 2011
2874285407,Alejandro Ordóñez,A_OrdonezM,"Hijo, esposo, orgulloso padre, feliz abuelo y abogado. Creo en Dios, en mi Patria, la familia, la justicia y en un país mejor. Embajador de Colombia ante la OEA",216496,537,Wed Nov 12 21:22:09 +0000 2014
48144146,Diario La Opinión,laopinioncucuta,El diario de los nortesantandereanos. El principal medio de comunicación de la región y la frontera colombo-venezolana.,165923,1074,Wed Jun 17 22:33:17 +0000 2009
68469470,Alfredo Romero,alfredoromero,"Abogado. Director Presidente, Foro Penal/ ONG de Derechos Humanos// Lawyer. President, Foro Penal, Human Rights NGO Instagram: alfredoromerom",739759,14055,Mon Aug 24 18:06:00 +0000 2009
277206820,Carlos Felipe Mejía,CARLOSFMEJIA,Senador @CeDemocratico Agrónomo de @EAPZamorano. Master Gobierno y Gestión Pública @UPFBarcelona.ORDEN RESPETO Y LIBERTAD #EstoSeArreglaSiNadieRoba,153619,3104,Mon Apr 04 22:31:08 +0000 2011
329463917,Nohora Tovar,nohoratovar,"Ex embajadora de Colombia ante República Dominicana, ex Senadora de la República, ex directora de Fenalco Meta orgullosamente llanera.",42456,1188,Tue Jul 05 03:42:07 +0000 2011
109085799,Jorge Galindo,galindojorgeF,Emprendedor,86372,1245,Wed Jan 27 23:02:17 +0000 2010
372795695,Yoshynory Bustamante,Yobusgo,"Colombiano común y silvestre republicano,demócrata (en ese orden) anti-comunista,agnóstico (no ateo) y al centro de la derecha (dependiendo desde donde me veas)",5293,3009,Tue Sep 13 12:46:42 +0000 2011
2778548219,Andres Felipe Arcos,AndresFelipe,Amo el capitalismo 🏛 @elbogotano,23334,718,Sun Sep 21 04:09:07 +0000 2014
39693346,JUAN URIBE,juanuribe22,Pertenezco a los mas de 10.millones de colombianos que no vendemos el voto.Y que perseguimos un mismo Ideal. PAZ SIN IMPUNIDAD,2568,94,Wed May 13 05:09:45 +0000 2009
2423412582,Eduardo Mackenzie,eduardomackenz1,Journaliste et écrivain,8897,2994,Wed Apr 02 07:50:10 +0000 2014
201398373,Salud Hernández-Mora,saludhernandezm,Periodista.,241656,277,Mon Oct 11 19:24:20 +0000 2010
183308316,Miguel Gómez M,mgomezmartinez,De verdades a medias se construyen las grandes mentiras.,51004,17353,Thu Aug 26 17:49:14 +0000 2010
1018601575,#ApoyoalEjercito,JBlackBerry10,"Militar por siempre. 
#BlackBerry 100%.
 Ultraderecha 
#Trump2020landslide 
Entrepreneur in Real Estate",1012,1247,Mon Dec 17 23:54:49 +0000 2012
471177579,✏️LUIS COLMENARES R.,lcolmenaresr,Contador Público y Docente Universitario. Padre de Luis Andrés Colmenares Escobar (qepd) SOLO PIDO JUSTICIA....,56936,9493,Sun Jan 22 15:48:09 +0000 2012
1572185276,Ex-Uribista,ExUribista2020,"When you're a fanatic, you are irrational.


 
Ni Duque ni Petro ni Uribe ni Santos.",2643,1657,Sat Jul 06 07:06:17 +0000 2013
4431164176,AsoAmigosJusticia,amigosjusticia,"Asociación Amigos de la Justicia: Litigantes, estudiantes de derecho y funcionarios de la rama judicial. Denunciamos la corrupción en la justicia en Colombia",702,614,Wed Dec 09 22:29:37 +0000 2015
826147034,Fundación Defensa de Inocentes,dfinocentes,"Protección y Defensa Judicial de DDHH, Servicios Especializados en Lucha Contra Falsos Testigos, Litigios Estratégicos. Contacto: (+57) 3113836439",3121,595,Sat Sep 15 23:45:20 +0000 2012
593765767,Margarita Restrepo 🇨🇴,MargaritaRepo,Integro la Comisión Primera y la #BancadaProvida del Congreso de la República de Colombia 🇨🇴; Presidente del Parlamento Global para la Tolerancia y la Paz 🙌,88422,3173,Tue May 29 14:42:39 +0000 2012
2324289248,ContraTerrorismo 🇪🇸,C_Terrorismo,Con los terroristas sólo hay que negociar el color de los barrotes de su celda (Gregorio Ordóñez),11813,11475,Sun Feb 02 20:06:20 +0000 2014
78723428,Nitu Pérez Osuna,NituPerez,"Periodista Venezolana, Amo a mi país",1969404,1070,Wed Sep 30 22:17:11 +0000 2009
53778621,Antonio Ledezma,alcaldeledezma,"Reelecto Alcalde Metropolitano de Caracas. Nací 1/5/55 San Juan d Los Morros. Abogado, Postgrado Gerencia Pública. Más de mil días preso.  Hoy exiliado Político",2462498,87119,Sat Jul 04 22:39:10 +0000 2009
26778965,Esteban Gerbasi,estebangerbasi,"Ciudadano del Mundo. Creo en Dios todo poderoso, Valores y Principios de Paz, Libertad, Equidad, Democracia y Orden. No creo en razas y hombres superiores",488725,3035,Thu Mar 26 15:54:45 +0000 2009
159575083,Ing. JOHN F. VECINO,IngJohnVecino,"- Ing. Industrial
- Pte. Red de Apoyo Undeco
- Directivo Undeco
- #Atlántico",4242,2709,Fri Jun 25 19:27:40 +0000 2010
53211234,Pilin Leon,PilinLeon,Presidente de Venezolanos en Barranquilla @venezuelaquilla y Tesorera de Coalición por Venezuela @coalicionve.  https://t.co/J1lJ7V70C4,69072,20848,Thu Jul 02 22:36:17 +0000 2009
765801386,Jorge,Jorge_Opina,"Caficultor, barista y catador.",14352,943,Sat Aug 18 14:31:26 +0000 2012
145741832,Gloria Álvarez,GloriaAlvarez85,Libertarian/Atheist/Objectivism/GreenMarketEconomics/ PresidentialCandidate/IntrntlAffairs-PoliSci/Author/PublicSpeaker/MediaBroadcaster/Libertopolis/TVAzteca/,375040,1011,Wed May 19 19:19:28 +0000 2010
59721775,Magui™,AdasOz,I love Lucy,5707,1261,Fri Jul 24 07:44:58 +0000 2009
227807969,CR(r) Angelo Franco,ANGELOFRANCOS,"Abogado, Administrador, Esp.Seg. Integral, FBI,
exdir. Escuela Nal. Carabineros, excte. Pol. Guaviare, Vaupes, Buenaventura, Córdoba, exagregado Pol. Argentina.",8835,3059,Fri Dec 17 21:41:58 +0000 2010
433590044,Yenny Tiusso,yennytiusso,Ni lo uno ni lo otro sino todo lo contrario..,9614,2591,Sat Dec 10 19:15:56 +0000 2011
3290218899,Fans Senador Mejía,FansSenMejia,,1582,117,Tue May 19 17:18:17 +0000 2015
62917505,Lilian Tintori,liliantintori,Activista por los #DDHH. Lucho por la Democracia y la Libertad. Madre de 3 hijos y esposa de @LeopoldoLopez #LIBERTAD,3162387,5026,Tue Aug 04 20:21:30 +0000 2009
147589125,TalCual,DiarioTalCual,"Periódico digital venezolano fundado por Teodoro Petkoff. Noticias, reportajes, investigación, análisis y opinión. 21 años hablando Claro y Raspao.",1513958,20713,Mon May 24 14:41:20 +0000 2010
521707757,MAGA,MagalliMeda,Planificación Estratégica *CreatividadEstratégicaPolítica *DirectoraDeArte *ComunicadoraVisual *AmoPintar,3396,2009,Sun Mar 11 21:44:12 +0000 2012
3177841599,MARCELA OSPINA GÓMEZ CD,MARCELAOSPINAG1,"De Bogotá,  con su familia emigran a samana (Caldas) por orden público se desplaza a Bogotá a los 17 años, Realizadora audiovisual de profesión.",545,282,Fri Apr 17 19:56:35 +0000 2015
1909712208,Fernando Malaver,FernandoMalave3,si la guerrilla sigue burlándose del país y el gobierno sigue entregando la nación como vamos a pretender quedarnos quietos,218,627,Fri Sep 27 01:32:01 +0000 2013
145439530,Valeria Munoz DR,valemdr,,350,566,Wed May 19 00:19:22 +0000 2010
228498424,Álvaro Hernán Prada,ALVAROHPRADA,"Exrepresentante a la Cámara del Centro Democratico por el Huila. Abogado, caballista y defensor de la Familia.",64113,907,Sun Dec 19 22:18:26 +0000 2010
3198998344,Soy Joven Cabal,SoyJovenCabal,,111,81,Thu Apr 23 19:21:12 +0000 2015
346510738,Artunduaga,ARTUNDUAGA_,Desde el Huila pensando en Colombia.,60409,11663,Mon Aug 01 11:31:41 +0000 2011
1912178808,#PaolaMiSenadora,PaolaSenadora,Cuenta de prensa de la Senadora @PaolaHolguin,28039,1707,Fri Sep 27 20:28:36 +0000 2013
943843464,Vente Venezuela,VenteVenezuela,"Partido político de ciudadanos que luchan para recuperar la libertad, dejar atrás el socialismo y construir la República Liberal Democrática.",171557,5985,Mon Nov 12 15:50:42 +0000 2012
34140316,Fernando Del Rincon,soyfdelrincon,Intl Journalist/Producer Emmy winner IG https://t.co/W6SwTf3hvN FB https://t.co/quJxp7ga5F Youtube https://t.co/BKwGS1FAsB,3607138,3593,Wed Apr 22 02:04:38 +0000 2009
255612337,Graciela Requena,gracielarequena,"Demócrata, venezolana exiliada (demanda PDVSA).  “Nací” en Zeta, 1974, y dirigí Auténtico, 1984; ex vice presidenta Ejecutiva Editorial Poleo. Católica. EMAUS.",10129,5406,Mon Feb 21 18:31:05 +0000 2011
325071911,Hiusty López Vélez,Hiustylv,Antioqueña | Comunicadora Corporativa | Magister en Comunicación Política y Promoción de Políticas Públicas | Marketing Digital | Católica |📍Bogotá,10086,2455,Mon Jun 27 17:57:01 +0000 2011
48462806,Carolina Villegas,CarolinaVillgs,Mamá de Bruno ❤️ Ex-Concejal de Bogotá 👩‍💼Empresaria 🎗- Pedagoga ✨- Guadalupana 🌟 -,6181,729,Thu Jun 18 19:40:01 +0000 2009
242730842,Vicky Dávila,VickyDavilaH,conéctate a las 12 a https://t.co/8yYNFZ7Uif y a nuestro #FacebookLive,3224810,4310,Tue Jan 25 13:23:03 +0000 2011
82988737,WICCAREENCARNADA,virginiaescobar,"Wicca y Bruja amante de la democracia. Conductora de WiccaReencarnada®  y esposa de @jaimedosreis en Intagram @wiccareencarnada
NO HAGO CONSULTAS",134590,1842,Fri Oct 16 22:21:59 +0000 2009
143558285,Compensar,Compensar_info,"¡Bienvenidos a Compensar! Brindamos servicios con calidad comprometidos con el #BienestarIntegral 👩‍⚕️🌴

Vigilado SuperSubsidio y Supersalud.",40582,14036,Thu May 13 20:13:02 +0000 2010
54919388,Miguel Velarde,MiguelVelarde,"Economista, MPA y MBA l Asesor político l Editor en Jefe de @GuayoyoEnLetras l #economía I #política I #Bitcoin I #Blockchain",61053,35418,Wed Jul 08 14:58:08 +0000 2009
110528302,José AMALIO Graterol,JoseAGraterol,Abogado | Defensor de la democracia y los DDHH. Coordinador de @VenteVenezuela en EE.UU🇺🇸 @Vente_Mundo 📲 en Instagram @josegraterol,68486,6280,Mon Feb 01 21:38:17 +0000 2010
774628742,Gabriel Arango Bacci,AlmArangoBacci,Contralmirante (R) de la Armada de Colombia. Defensor de la Institucionalidad y la libertad democrática.                 LA VOLUNTAD TODO LO SUPERA.,27520,1451,Wed Aug 22 22:32:50 +0000 2012
302700431,albertomansueti,MansuetiAlberto,"Abogado y Politólogo, 
Fundador del Centro de Liberalismo Clásico",3330,3087,Sat May 21 16:24:15 +0000 2011
192538987,O. Bula-Escobar,omarbula,"Global #Geopolitics 
Christian - Pro-West - #Patriot - Multilingual - GPQ YouTube Channel #Books: #WatchYourBackyard & El #PlanMaestro -",181867,116840,Sun Sep 19 12:55:23 +0000 2010
2864829987,Soy Cabal,SoyCabal,,558,5,Fri Nov 07 00:48:47 +0000 2014
49658852,Miguel H Otero,miguelhotero,Presidente Editor Diario El Nacional,1818873,1063681,Mon Jun 22 15:20:41 +0000 2009
199811461,Alicia Arango,AliciaArango,"Embajadora de Colombia ante la ONU en Ginebra, ExMinistra del Interior,exministra trabajo Presidente IvánDuque, Exsecr Privada Presidencia Alvaro Uribe.",78699,1072,Thu Oct 07 19:46:09 +0000 2010
113097830,CAMILA ABUABARA,labuabara,luchadora /#CondenaParaSanitas/https://t.co/H16arSPLPj instagram labuabara12 /,16318,1441,Wed Feb 10 18:01:37 +0000 2010
222421020,🇨🇴Respeten el País🇨🇴,RespetenElPais,1000% URIBISTA. Respeto el medio ambiente. #RespetenElPaís #UribeSoyYo @AlvaroUribeVel en defensa de la Democracia!,17885,1340,Fri Dec 03 11:10:52 +0000 2010
262349588,María del Rosario Guerra,charoguerra,Senadora de la República de Colombia 2018-2022 por el Partido @CeDemocratico |Economista y Profesora universitaria 🇨🇴,127545,319,Mon Mar 07 21:53:27 +0000 2011
63847576,Idania Chirinos,IdaniaChirinos,Dir Contenidos del Canal Internacional de Noticias @NTN24 / Dir y Presentadora Programa La Tarde. Militante de la Democracia y la libertad plena.Venezolana 🇻🇪,792126,1944,Fri Aug 07 22:55:31 +0000 2009
2766043185,Mujeres X Sus Héroes,SusHeroes,"Somos, Madres, Esposas y familia de militares y policías, Héroes de la Patria que dia a día son asesinados, mutilados, desaparecidos, detenidos y olvidados...",1080,1312,Wed Sep 10 04:16:33 +0000 2014
150079309,Angela Zuluaga  🇨🇴,AngelaZuluagaT,¡Sólo Tú Hashem! השם 🇮🇱 | Nacionalista | Se camina por la DERECHA | Si no le gusta no me siga ni me lea | #HalaMadrid⚽️ |#LOST |#GraciasTrump 🦅🇺🇸,15945,1936,Mon May 31 01:24:01 +0000 2010
229640417,Blog País Bizarro,blogpaisbizarro,"El 80% de las rentas van a manos del 20% de los colombianos: los que viven del Estado y aplauden ""la paz"". Para mantener ese ""statu quo"" es el genocidio.",20102,11791,Wed Dec 22 23:06:34 +0000 2010
205873139,Gerard Bermón 🏳️‍🌈,gerardbermon,"Aunque me encanta ir hacia arriba, amo bajar escaleras. 🐷🐶",70704,1660,Thu Oct 21 19:57:35 +0000 2010
152394247,Toto Rangel M.,totorangelm,"No es que yo regañe, es que soy Norte Santandereana y hablo duro. No es que sea guerrerista, es que quiero el mínimo de condiciones para que haya paz. #Provida",27645,1097,Sat Jun 05 21:08:20 +0000 2010
110864102,Artunduaga 890 AM,Todelar,"Toda la información con '@ARTUNDUAGA_ por la mañana' en la 890 AM, de lunes a viernes, de 6:00 a 8:00 am., en @Todelar país.",41595,1019,Wed Feb 03 01:10:52 +0000 2010
150827347,Herbin Hoyos Medina,herbinhoyos,"Suscríbase en Youtube al Canal REPORTER CHANNEL 
https://t.co/UsD8ISTAqn
Escríbanos y denuncie: herbinhoyosoficial@gmail.com",59870,2382,Tue Jun 01 23:02:59 +0000 2010
108632445,kiara,kiara_true,"Cantante /

Actriz /
 
Locutora Certificada /

Abogado egresada de la UCAB",612086,12150,Tue Jan 26 15:23:55 +0000 2010
235307099,Thania Vega,ThaniaVegaP,"Exsenadora por el Centro Democrático. Autora del libro Qué Injusticia! Ante todo esposa, madre y abuela. Esposa del Coronel (r) Alfonso Plazas Vega.",66887,2434,Fri Jan 07 21:29:22 +0000 2011
40098182,FEDEGAN,Fedegan,Federación Colombiana de Ganaderos. El gremio cúpula con 58 años al servicio de la ganadería en nuestro país.,55091,2004,Thu May 14 22:04:36 +0000 2009
167426222,FUNDAGAN,FUNDAGAN,Hacemos de la Ganadería una actividad social responsable.,5710,344,Fri Jul 16 15:21:42 +0000 2010
